case,sex,age,sec,min,hour,date,month,year,country,openness,facet_imagination,facet_artistic_interests,facet_emotionality,facet_adventurousness,facet_intellect,facet_liberalism,conscientiousness,facet_self_efficacy,facet_orderliness,facet_dutifulness,facet_achievement_striving,facet_self_discipline,facet_cautiousness,extraversion,facet_friendliness,facet_gregariousness,facet_assertiveness,facet_activity_level,facet_excitement_seeking,facet_cheerfulness,agreeableness,facet_trust,facet_morality,facet_altruism,facet_cooperation,facet_modesty,facet_sympathy,neuroticism,facet_anxiety,facet_anger,facet_depression,facet_self_consciousness,facet_immoderation,facet_vulnerability
333070,1,17,30,11,10,28,3,111,USA,25.869896043434807,72.29494873939228,3.9337027838011664,1.0,82.4514572124765,84.02866242798461,6.879750348352232,30.654535915186386,60.728061954840825,78.41464627708172,1.0,87.16186232831421,53.556183128907946,1.0,61.76273333671202,1.0,9.122016043886646,99.6000872796244,90.78367717117158,94.14238126470923,71.8673250198251,1.0,1.0,4.186852624635776,1.0,2.033589613910209,17.11734969494421,1.0,21.58071845921964,1.0,88.71309683207005,17.11734969494421,17.11734969494421,72.08762914155761,4.09567426156363
313423,2,47,23,28,14,25,6,110,USA,18.679817546362983,16.747620550392412,24.31408163404953,30.92981159264579,61.07139808454821,22.051478045657404,21.709330571400272,63.34756260024528,44.29159025946308,53.76502334688104,59.82779962352896,84.6203993462982,64.3925588198357,48.53763055243792,33.23363959699367,49.56063603396092,27.705051260604677,49.03819143458776,56.018839058953176,14.388220962407416,40.7639845402021,87.40027778817046,66.54624894983101,76.22732636636681,70.54709916894535,81.65516168436488,91.24648810278018,65.03935511670318,47.58312472517491,33.40694941671984,42.743613439347484,33.25967091737266,68.12570526155298,59.21514729374104,62.685739247457434
123142,1,17,41,39,23,27,6,102,Australia,55.31030002168791,85.24142108866056,43.40796818255575,39.08901951515952,51.6679506587941,42.010938364274864,56.6550785662057,26.20087671274368,41.772148309260274,56.91289499716851,37.45479722966138,3.149557071884857,27.610421178598017,40.658217719685524,83.04301634577962,83.22475351117635,95.79065569603574,54.802631573815574,27.840394651610865,89.12969944645124,71.8673250198251,86.54403128753415,78.74483379669266,81.21427908087765,73.40738137626522,73.84643900984258,59.47192606071229,88.0302838412423,76.24347714238922,76.84829742141653,85.76243338907386,45.36397585546422,52.88414344558328,76.99047717112194,81.10647704264375
69595,2,20,15,31,16,3,7,101,USA,21.500199199095363,27.54053586276666,13.42929580372271,1.0,65.03935511670318,59.96455073421714,35.36705841812295,19.384067383735072,18.07413941207355,60.225336049293276,27.610421178598017,20.35879786660678,17.11734969494421,18.93461870143412,50.10168249037429,38.373334834597244,39.62383943814069,58.746642970756454,22.80601852482937,74.9804753003109,60.60359954468936,7.029982361003988,22.99667203151691,53.49797160417478,1.0,13.982651618391913,30.63992438136114,4.878981883811036,38.70023219287839,2.9979178016918553,31.624997092283593,71.91948341704608,61.01069607724554,81.57742612003744,24.859259813697662
37807,2,33,56,19,0,8,4,101,USA,28.963387129747275,75.34008785972469,35.81736676013651,30.92981159264579,75.896469460812,14.087982640138051,1.9807224414555975,55.12717955246546,69.241915284083,41.24825991472602,53.29311963406161,70.13473438320716,76.20132219233813,17.11734969494421,85.4888347581699,45.17371817583938,91.44769243010387,87.77079270679633,49.99999999999858,77.70620629091718,91.03705908413644,7.6950619087282774,42.80857461825059,28.20459265453337,19.016207114244878,27.23281798781821,8.753511897216725,1.7823386851823528,61.98255834797078,46.8080809597364,70.4714220996438,51.892618981663475,18.605107809955825,94.13055647783642,71.63636970116852
23496,2,42,45,56,21,30,2,101,USA,67.83131678580486,47.596179817294626,48.12729488399276,80.15066620083473,25.0308986798388,75.32807768554233,87.05895219246986,36.19096488527089,44.29159025946308,77.4421785863118,33.7921982229756,20.791244461849743,13.024359851372537,48.53763055243792,52.02032500607646,82.19946571129663,56.26552051410175,44.24036830069821,1.0,51.824706498066064,71.05247102613345,24.052531336295004,28.966673346581445,17.601766613999473,29.452900831051807,42.17855658104003,15.903862568815157,65.03935511670318,39.90842266416678,37.79301445376893,38.763436284558,55.668082219914254,30.986852474538694,59.21514729374104,34.571415401094725
98098,1,49,26,20,14,1,2,102,USA,1.0,1.0,1.0,22.733263538806,20.561530401874762,3.7542264838543957,11.734640245817701,94.5277453650748,70.07894547098209,99.19345588125475,89.39717246292184,64.67544802501914,86.9295000701353,87.50184206961114,67.718919034203,88.55650798049987,61.76273333671202,16.752530593318255,64.06235791054291,73.48346135784982,67.93474740485391,89.26333019496735,91.76591663041097,70.5644345908944,78.40254957459194,98.11132681325103,57.708912917791565,54.18252200787731,18.48526301120421,18.510816413584024,9.892669062583508,12.362471450670682,41.60700518705539,44.64654924803892,37.61317345856344
99100,2,33,7,38,21,6,2,102,USA,62.75273974392064,95.15007002202924,48.12729488399276,64.72479717011902,12.47330482372206,45.936737500516585,71.63636970116852,1.0,1.0,9.551783999317706,16.61144435151772,1.0,10.186151472267312,34.16187001140264,1.0,3.890549688866855,6.270160036442462,1.8771889975362797,2.8566674935086525,21.525833663213064,13.678416211778597,70.14729967836013,24.65991214027227,58.701033451356636,35.1258481984101,85.62147587131506,99.28463248557068,53.95060925674363,94.84636197451175,81.08909424315777,84.11426570792503,66.74032908262433,99.48344021986497,73.06999613385693,99.36791336755778
220261,2,49,56,41,8,24,7,105,USA,24.21885811538465,20.573537763966584,66.57026742309836,41.99495664515888,34.81530240400832,51.01676241556953,3.5713024619715696,92.77715291674645,74.99408138629997,62.034618989035664,95.46494093275498,95.05909897483161,91.86904674501659,76.50027093359677,45.29104639904784,53.95060925674363,52.09291350348076,30.29568662558205,38.04138284016847,42.72307250299582,61.25946572680101,72.71316945068054,66.54624894983101,76.22732636636681,70.54709916894535,85.62147587131506,34.30761847227842,53.95060925674363,32.452670086582,33.40694941671984,46.766679265890104,16.82603599576234,68.12570526155298,44.64654924803892,21.709330571400272
264883,2,24,53,0,13,19,2,108,USA,76.24141630310271,75.34008785972469,77.8280525063858,53.441633783084455,80.35947022086873,35.93764208945407,79.86341080358977,17.209622772311718,26.128983665461305,33.13730422869742,53.29311963406161,8.513015135789828,5.441180697799297,43.67753549670533,40.84088159152816,28.267673322213682,43.73447948589535,34.82904556346739,8.490408007008512,73.74048971379887,71.05247102613345,49.578001819627275,75.34008785972469,46.256957089828006,24.056666816970278,47.38424542522603,65.69238152771845,31.747142483319834,73.76036480300553,69.1661111306675,50.808806724323006,48.10738101833368,87.70991929816626,85.08412333851334,75.85958331893107
310506,2,48,13,31,7,20,4,110,Australia,78.49980080090143,66.54624894983101,35.81736676013651,80.15066620083473,39.96934393210995,70.76878765562856,98.51433266565493,45.58642466126116,44.29159025946308,33.13730422869742,78.09129834681323,30.92981159264579,26.81939930077658,76.50027093359677,27.00868799896483,45.17371817583938,17.11734969494421,39.49062956608225,43.98116094104404,17.82700499716219,45.87796928698316,94.752487281154,92.76668478665965,64.78278589337833,80.98379288575211,94.99002850697514,60.55156695181773,88.55650798049987,41.81308801902122,55.91895338249731,31.027056149688406,48.10738101833368,68.12570526155298,14.207986596123675,53.319429804707454
249382,2,17,50,32,17,12,3,107,USA,26.086814600447838,85.20819150822626,46.87999385447824,1.0,75.42677453203078,7.436016474257286,21.90870165318364,52.86865268425754,64.53469706952234,23.061104035291663,78.58858792556782,82.09122407614211,45.5566739162652,31.027056149688406,31.208133303036135,30.390084313250185,5.939946185458581,32.751143231381775,46.82434645388838,54.33520075618111,65.52574711047504,27.959146065188264,2.2963252312841576,70.44701254587068,17.11734969494421,38.38945363702777,83.27341643809916,14.33903948472684,29.66762060521779,19.249336944454853,69.83155565887887,32.194701977513006,51.84839431971352,19.311718575472838,20.866239721879907
83945,1,18,28,0,18,28,10,101,USA,16.438119563489806,62.44180605288369,9.06392701881444,12.18133681601131,35.18913289854396,32.307703355288595,18.86528799783011,76.58243704859956,72.73352751819738,74.43439806100423,61.37045033015977,74.50142217039121,88.62160056241169,35.84241749170508,39.0501002476023,14.133562210003134,46.80296378872333,35.752386609459336,65.039355116703,75.6456630134129,19.495118163150465,38.5265098022748,33.87469800503456,51.59328961075215,47.30504833157312,8.962940915860145,85.870934111515,27.7341865131485,78.95240758070531,59.65116442468491,71.63116465773368,98.50940070473325,71.47277817691389,34.12556235771552,66.11822851590068
111058,1,20,54,17,9,7,4,102,Lithuania,64.0135400967871,46.8616625569893,81.69065865934795,34.03205562984181,51.6679506587941,80.09800138568346,56.6550785662057,99.36727190822148,83.37058464759491,99.0,98.6846009030711,74.50142217039121,97.49982106207563,94.95017036800039,92.12013084819557,92.15079630607045,95.79065569603574,94.01347411184531,86.63338107695051,37.38249279015383,84.40401259632893,86.54403128753415,78.74483379669266,85.27561239450836,86.47075137508511,89.77479615703214,21.13987954689776,88.0302838412423,11.883981245049227,36.740964169189226,7.180141644508581,20.195682365934147,17.11734969494421,7.786941691750158,43.80047150705559
9954,1,24,56,17,19,22,1,101,USA,96.91525090957623,94.2497690484131,95.45650955974043,95.58814230780956,20.561530401874762,80.35947022086873,96.28464744855683,1.0,1.0,1.7707981883185226,1.0,1.0,8.712627306090496,2.811291111333418,65.60337400410845,53.95060925674363,84.87183008061447,61.29976780711877,2.0484137323826275,99.52784010077323,37.907163869258454,11.073607481650981,17.11734969494421,4.235580745426944,20.67268965707339,14.045757510992814,52.57787559748709,33.53431189536067,99.51131392531386,96.89361746781822,98.52527446695672,99.02892022743436,55.608646060651324,97.95626338386808,92.50454448548237
43675,2,31,40,24,23,22,4,101,Australia,11.845142514417375,28.966673346581445,19.084126661954485,30.92981159264579,12.47330482372206,5.030451167629934,48.576617450646324,8.9866184332856,1.0,29.2312123443686,33.7921982229756,12.124301089074606,23.061104035291663,17.11734969494421,20.24566107649926,24.3543369865842,39.60153246430622,8.03219799034747,16.654099179040458,42.72307250299582,40.7639845402021,35.69384770455139,7.233315213337107,28.20459265453337,35.1258481984101,57.8214434189569,91.24648810278018,26.569667184096602,95.28414707501008,90.76405995088896,58.854938377407905,90.96190324054191,93.41517453375116,91.51438874914072,97.12389438060234
308707,2,24,2,37,18,21,3,110,USA,41.669108846333586,42.80857461825059,54.36555360329919,20.791244461849743,61.07139808454821,31.1132506634697,58.035300002071665,44.397603800530305,31.945871788203334,37.15180008304583,33.7921982229756,59.13772006023231,68.46322926279544,38.87170207648552,65.26968896715852,66.8333246469353,72.29494873939228,39.49062956608225,61.958617159828464,81.45293791536483,35.73896974224084,46.766679265890104,38.0810749182985,46.256957089828006,40.99644796096635,62.94967134706582,65.69238152771845,31.747142483319834,34.28695882176464,42.27146376772623,31.027056149688406,36.88851327944508,44.78883368500453,30.49117442662336,48.576617450646324
79132,2,24,4,41,17,27,9,101,USA,73.91318539954938,75.34008785972469,82.88265030505261,30.92981159264579,55.830976460441036,79.64120213339004,67.23225874558347,33.90161694370457,38.03089399597786,18.42776043837648,16.61144435151772,53.441633783084455,43.158876559428165,63.026088336460134,77.50611717699314,58.313084197575165,88.86148498074533,58.61780956927589,56.018839058953176,81.45293791536483,66.23505277541807,60.755110706404594,75.34008785972469,34.02330933641292,46.98563916064137,77.35318352774686,29.328766576388233,70.35319944682698,41.81308801902122,42.27146376772623,46.766679265890104,22.97917678602758,54.26599085816497,44.64654924803892,62.685739247457434
283351,2,17,8,12,11,30,2,109,USA,9.794579653171354,47.42212440251018,59.316179143202476,47.810544909075986,6.169520740884394,1.0,35.36705841812295,1.0,1.0,60.225336049293276,1.0,2.300542363605473,20.67268965707339,1.0,67.07210642938304,59.164320907627484,58.854938377407905,82.5422801540393,22.80601852482937,74.9804753003109,65.52574711047504,1.0,15.299157425058581,1.0,3.9178591134474203,1.0,17.51142959544154,18.363391319755294,83.24746940667842,74.66155608194424,93.36374642288627,35.72345774980255,51.84839431971352,97.60574978768477,99.02329346947283
108839,2,34,11,22,18,25,3,102,USA,44.30101977490665,38.0810749182985,35.81736676013651,84.6203993462982,50.53116852032986,51.01676241556953,21.709330571400272,28.336089861700742,1.0,49.58131153933135,59.82779962352896,84.6203993462982,19.490233876291597,17.11734969494421,18.4350912295603,3.890549688866855,52.09291350348076,67.90892130832316,21.487023866808073,33.840423460596384,1.0,2.2126250741847713,1.0,70.65410972728665,1.0,10.799514522117988,91.24648810278018,1.0,96.84468413205752,60.42477581553817,99.66381458582202,99.54391727273241,14.973082087715454,99.0,95.24464839547647
162205,2,15,18,13,22,15,4,103,USA,38.539469629517725,37.234191385917086,28.773707088354342,26.74848719592285,70.35319944682698,35.16659218219144,54.935651382447816,5.204227958241404,3.3657144731954673,43.158876559428165,9.318528582299422,1.0,17.11734969494421,18.93461870143412,14.898527423199539,7.834533999019911,10.306438846305383,2.461532887041855,22.80601852482937,78.69723851442359,35.44845706311651,49.266232098310525,36.21588033259451,36.162632748775025,73.74048971379887,38.38945363702777,93.22069447116962,14.33903948472684,78.68758818548724,26.941078206479716,96.83349055384474,89.43795809684354,61.01069607724554,98.9965433323888,42.532852754387704
38196,1,21,11,18,22,8,4,101,USA,94.05286581499831,79.88105043362498,68.9285864716831,93.03225210487653,81.1885734906025,91.55657756489688,72.13117650841292,78.1237047984855,93.46684484996422,67.88573980876623,45.709546168848874,43.64141819818519,89.7400143986439,71.7487486783483,20.776366025029716,20.62737789529018,5.43365127939073,47.15427409876639,10.420623092910688,46.256957089828006,53.04877238159048,1.0,24.859259813697662,1.0,1.0,17.920341442966446,14.79180849177061,5.750230951583561,15.651058957657114,26.016015886155145,34.90827568636843,62.23415499654976,2.9895442538276598,1.0,28.527221823082982
114415,2,17,57,29,9,24,4,102,New Zealand,75.78114188461245,72.45946413723033,18.091093533910794,93.84358422319974,80.19514273855225,64.83340781780561,64.6329415818742,45.985793902462774,52.45351877055924,47.4283312062351,22.40974990335252,54.063262499480516,45.5566739162652,58.284910629285946,63.17851639771209,63.253774141245344,47.29334144891749,85.83094718467828,46.82434645388838,78.69723851442359,26.016015886155145,12.233685683601124,45.676489579080624,11.657982565176184,41.82043671123682,13.982651618391913,2.7946545841539177,27.39466858187575,27.932533491727924,12.51925154915159,73.39148854164074,28.75587535527049,21.19945721193062,56.10310053102842,20.866239721879907
61478,1,38,59,16,14,11,6,101,Canada,72.76363999186668,70.4714220996438,63.961477249015104,73.55834364977648,40.348835575312364,55.830976460441036,79.73389095000289,14.942565127935723,33.4297325768986,45.44302405066958,13.060336169444241,19.2114517347637,17.445521498293687,13.171612727054935,71.84876806160958,66.8333246469353,90.7742340882254,37.77526335357368,29.2312123443686,88.28075826138559,63.080058676461306,51.56411713841146,70.07894547098226,17.983638162857602,52.223645153743746,51.547120780486466,37.234191385917086,74.16973230320127,82.52638925998667,84.23552337241927,72.23384881392207,65.73375433988832,69.21080137353118,77.33488278773791,89.66055077540534
33009,1,23,21,54,18,25,3,101,USA,82.88265030505272,70.4714220996438,63.961477249015104,78.16576113284259,40.348835575312364,71.15813214473707,94.35622876510081,46.19023280498891,64.18263323986054,40.92026450019563,33.70576361322108,48.9377169468961,36.18273462646164,62.553226842568904,1.0,1.0,2.0610892112853634,10.121619831216094,18.98397532185942,20.095747650381668,19.5298787259662,47.65425523944333,33.429732576898715,59.94916971135797,46.66577108930471,51.547120780486466,47.42212440251018,54.18252200787731,63.814096660936116,51.77910640573515,38.61055267488479,81.7480775831524,81.41475722390544,49.51248786451873,56.71470844881128
194501,1,39,51,8,19,4,2,104,USA,38.846625568407774,28.5405116565955,63.961477249015104,37.376126900058125,20.561530401874762,25.0308986798388,76.0272500337062,79.0884266253023,58.08466025929653,67.88573980876623,85.18869867852766,64.67544802501914,83.85324876846573,67.22611925578326,58.00148636052478,62.61750720984338,57.44425564700225,51.8976637847569,75.0312598445779,24.042900881524474,67.93474740485391,59.33643675927584,61.15337443158933,59.94916971135797,41.14506162258914,80.43433057250775,57.708912917791565,33.53431189536067,36.54113986193403,42.903871202689004,38.61055267488479,14.930461868833419,64.78278589337833,39.82652432314637,47.11585655441377
24571,2,50,5,11,21,2,3,101,USA,48.273981947611844,75.34008785972469,41.91533974070052,16.239754440940516,39.96934393210995,45.936737500516585,67.23225874558347,49.16405435112665,56.97016483628056,49.58131153933135,59.82779962352896,64.72479717011902,38.93485830207197,34.16187001140264,62.017903918538536,58.313084197575165,56.26552051410175,53.844028635023164,38.04138284016847,42.72307250299582,93.86748181121254,64.84671107983638,79.42646223603026,70.65410972728665,70.54709916894535,77.35318352774686,34.30761847227842,21.671423710050647,61.038941293581615,29.147485055433123,74.12755151230016,63.11148672055191,63.60458836831259,73.06999613385693,48.576617450646324
278400,1,20,54,2,22,28,0,109,USA,3.711655555805109,1.0,3.9337027838011664,12.18133681601131,51.6679506587941,8.569488235891527,30.46290046715066,70.0254316871796,66.85561577610315,85.64602139611941,49.39681158829484,69.69101146171175,74.77065778176427,31.15277637369209,79.73389095000289,63.6332320645019,86.71349351135382,59.565192814904435,52.54107759706261,86.1451939678384,76.31086354020897,53.68298588732165,52.34060397447763,67.20549961186697,52.69495166842427,48.968503766757806,64.35189813608548,27.7341865131485,52.98190565694932,50.4621874971607,63.565929724145064,26.844462737322914,67.00192895808408,56.10310053102842,55.07623775225028
317029,2,19,29,46,12,28,8,110,USA,66.07208454887291,81.26342017218394,34.61916573918188,69.25100862044388,75.42677453203078,74.11744885089718,26.19180591511258,65.27488634382121,85.63451242578503,51.71482449908609,44.67079951304356,85.91201735985874,96.21941950767757,2.6242539865913415,92.4546440884443,71.1524166859918,66.35762173414804,85.83094718467828,99.0,95.63802576782712,70.30114211772138,32.486183688806676,22.99667203151691,8.059019570939455,86.90681568138461,1.9508535328711787,83.27341643809916,42.58820505516337,4.1425430837941235,19.249336944454853,2.3732083900071217,4.881473988353065,2.0528534047376468,81.57742612003744,5.3028783114198745
153862,2,33,48,10,16,14,2,103,Canada,46.94743986023093,42.80857461825059,35.81736676013651,47.70466906821406,75.896469460812,61.101068989654436,25.80553116473422,96.62346578996528,98.3101684487608,84.15710265842984,83.38855564847916,97.32139648326427,94.14497980466729,58.25364669194022,96.34666770617582,62.61750720984338,85.99765760816524,95.77705107163649,91.50959199298825,97.41852532010091,80.01509013648229,1.0,1.0,34.02330933641292,19.016207114244878,7.659450106658554,3.5467133857440984,1.7823386851823528,3.5162079950919605,3.735362355170551,62.811288492334825,3.4494706658276755,3.947459569359083,14.207986596123675,1.0
160731,1,22,57,28,23,4,4,103,USA,91.91856525617254,87.9577765080262,78.23795352732941,82.4708482798892,35.108318953570915,66.19844583264802,99.52784010077323,27.318507249333862,75.68591836594749,5.102178680518591,57.946348166777,43.64141819818519,8.712627306090496,43.19382167571155,45.765145174362544,20.62737789529018,48.68203031647215,78.68758818548724,34.79835408249858,60.2364043211619,37.907163869258454,39.89486403050768,29.059420566627125,75.54997385039337,57.75674281970055,51.547120780486466,14.79180849177061,38.57759101883818,61.13445390198012,73.19020655694652,34.90827568636843,65.73375433988832,55.608646060651324,73.06999613385693,51.923296568158094
280512,1,17,12,32,8,17,1,109,USA,1.0,1.0,1.0,24.450026149603673,40.597419457146316,1.0,56.6550785662057,54.64132081412748,60.728061954840825,34.077385217651084,61.37045033015977,38.409904521478666,62.34008261658903,65.10699556121563,74.40812276676019,75.93679350049774,77.35818626598257,68.80982296798709,71.00186778562642,50.43936396603607,67.21963358910307,85.63767775089525,70.51059471376072,56.885539292462795,63.333561068866004,82.48283497451916,94.84447289291893,75.19121993617478,15.660925116761263,16.409363679595884,12.433999980826059,11.557061041145914,52.88414344558328,28.925397546363968,32.81043085041472
176265,1,38,19,39,16,23,8,103,UK,90.3363813680644,91.35510392462345,63.961477249015104,78.16576113284259,45.69101423380141,75.896469460812,96.28464744855683,17.565421900258627,12.562519840547253,40.92026450019563,39.636916846050894,33.2971634767795,20.847780014460227,9.951262556788066,59.102276310449724,40.8204093289915,77.90615917089269,47.15427409876639,40.56094673416658,88.28075826138559,33.024071419858416,80.7227527738338,61.15337443158933,43.344921433791285,63.20312309096943,61.76273333671213,99.36197777571101,78.67594907520959,98.40389153098522,95.08507306204467,92.35615236245212,98.04110390691176,73.48346135784982,96.29176126262075,92.50454448548237
25968,2,53,5,4,11,6,3,101,USA,8.520486328146802,13.22223083227749,60.5424373119057,64.72479717011902,1.0,1.0,25.80553116473422,64.4990779584212,38.03089399597786,73.79784262959129,88.11866088490251,41.99495664515888,47.4283312062351,67.68583273799294,33.23363959699367,58.313084197575165,52.09291350348076,3.453357380102119,32.25972665545132,14.388220962407416,80.01509013648229,99.53989445152342,95.15007002202924,90.28154724750141,75.94333318302654,81.65516168436488,98.19288490993267,92.01962974840148,78.76603322327935,73.33319121504621,74.12755151230016,48.10738101833368,84.3242218657266,77.33488278773791,83.6093633598631
116450,2,12,9,57,16,7,5,102,UK,54.37716204920969,37.234191385917086,53.12000614551897,69.25100862044388,21.671423710050647,64.83340781780561,69.30757411611546,71.71298772319187,70.31730040788568,72.40894963476512,73.45557273577765,54.063262499480516,75.54997385039349,49.0756605725677,67.07210642938304,78.501107382834,62.64068640317316,45.61140169131329,65.64711765724587,62.88780464148539,60.60359954468936,77.21073928416274,64.70990500369106,59.28595610939959,78.47416633678381,74.72943511559401,83.27341643809916,53.185121557385685,81.01602467813768,78.53212677802628,66.15957653940058,64.98860679804358,78.02643791803109,97.60574978768477,74.31609562768182
181314,1,25,53,41,0,30,9,103,Canada,6.0801126438568645,15.084048449017757,3.278312869826877,47.87586579427381,51.07837601973398,1.0,25.510158467538673,18.474125870092195,51.87270511600434,23.85571826394252,13.060336169444241,23.643949523418712,32.1448990198478,16.742576542171378,1.0,3.890549688866855,7.6989239167481855,1.0,46.4438168710891,37.023634211068725,1.0,58.050759765580494,33.429732576898715,27.409635915245588,46.66577108930471,91.34138000293683,91.93618207072097,28.6562827261815,76.4861707079948,56.21355262825239,38.61055267488479,89.5486601335848,98.84315228214336,30.49117442662336,89.66055077540534
328268,2,20,23,9,20,26,1,111,USA,4.242564437701432,14.79180849177061,53.12000614551897,1.0,1.0,40.03544926577973,35.36705841812295,89.74862098298343,70.31730040788568,97.61205212583025,73.45557273577765,64.06235791054274,86.18427994672345,75.65063070036763,40.99474994514782,30.390084313250185,28.593976969392457,45.61140169131329,87.07656476530121,14.517122006183115,74.88244503141595,89.99451031627927,69.25788961302214,92.59095325683506,78.47416633678381,92.03222323833745,79.22231631654597,63.652467915599175,38.70023219287839,48.64867122355571,21.19945721193062,54.073822790188274,81.80022031836984,56.10310053102842,7.705354041128103
108466,2,43,50,9,3,24,3,102,USA,35.19709575600143,24.65991214027227,48.12729488399276,75.29940096995824,45.2259618242183,61.101068989654436,5.635294664448608,82.41946872927497,50.63550054933802,97.80821267068507,53.29311963406161,80.15066620083473,60.225336049293276,76.50027093359677,11.108396349598792,8.194386905717607,14.002342391831263,39.49062956608225,73.28474665502551,21.525833663213064,1.0,86.42110074567972,1.0,90.28154724750141,89.68114552481791,85.62147587131506,99.28463248557068,84.5933664326293,98.34206160096699,98.57033298501506,87.03652229280976,99.54391727273241,80.63446295056406,94.13055647783642,71.63636970116852
141589,1,20,13,17,17,3,11,102,USA,66.43739070336511,72.29494873939228,85.5457731059488,54.704020423288796,82.4514572124765,37.10034335235076,34.65648045418277,92.43904037692016,72.73352751819738,97.81146317879995,67.1714764496063,99.1207024309266,99.43988465539303,14.525865828672977,97.94558754167008,97.90863147424102,99.13373820760216,85.05514464138969,65.039355116703,79.3726221047068,87.96288850524809,48.602028975173425,42.99668277844631,51.59328961075215,78.09129834681312,59.236015459794885,17.11734969494421,48.90503595078849,70.53381030946093,80.69410278073372,85.76243338907386,37.73513589160882,48.07670343183918,39.50535605806317,92.64653721661432
327254,2,16,33,56,13,10,1,111,USA,16.20410265008948,27.54053586276666,5.903111370984689,47.810544909075986,26.569667184096602,1.0,64.6329415818742,17.562517545157647,9.454964255860347,60.225336049293276,17.57742842669819,20.35879786660678,28.417645382477644,15.368546958100552,49.08490303257088,38.373334834597244,73.5016449847086,36.95641966039261,28.417645382477644,67.04630895707658,40.39427439640821,18.554538568528727,36.21588033259451,2.735353830436466,21.525833663213177,25.27056488440266,40.39427439640821,42.58820505516337,68.57019616941119,82.18204355948444,73.39148854164074,54.073822790188274,51.84839431971352,72.08762914155761,65.67904193769476
118196,2,19,45,12,15,21,5,102,USA,59.639296795105906,52.57787559748709,71.22629291164247,90.81894281558982,6.169520740884394,55.004959023812035,64.6329415818742,13.30909946597734,6.052488078137884,26.81939930077658,50.593135699815036,16.339178535837107,10.799514522117988,31.027056149688406,7.657791113451168,5.648760238916267,35.863114210481,1.0,8.837398860853057,32.953691042920525,26.016015886155145,45.602374099066935,1.0,47.66706510853851,41.82043671123682,96.49354313673075,65.52574711047504,42.58820505516337,67.67971329067859,62.055254706882295,12.286541527247522,57.75674281970055,85.31080770811991,92.82346852083447,91.76591663041097
109666,1,20,58,40,23,29,3,102,USA,69.99888775996612,92.04776774279742,19.94284710093362,64.96770596500653,57.20631330942837,52.004524179074735,84.56716102782389,5.427212479018195,13.81572005327331,29.74146806834574,43.382320882034605,1.0,31.70743267490576,11.119567381016623,66.76760460122273,96.39423247124898,73.87736666989514,49.99999999999858,1.0,71.73232667778342,67.21963358910307,59.980370290441726,78.74483379669266,41.01418900333107,58.05661555062329,38.740534273195976,59.47192606071229,59.797915543157785,67.55660665325956,45.84458055273865,71.63116465773368,75.21206109473849,33.91083352006473,72.08762914155761,76.40694272791006
303977,2,33,50,54,19,19,1,110,USA,50.92951243368651,42.80857461825059,54.36555360329919,80.15066620083473,50.53116852032986,17.908775923854762,62.685739247457434,76.53265779414494,56.97016483628056,69.99751071601315,40.17220037646791,97.32139648326427,89.26937941052824,38.87170207648552,36.45759337950136,8.194386905717607,14.002342391831263,84.34337495220132,99.61463469682224,60.87159425496816,1.0,1.0,2.927353568968698,40.06999034374928,1.0,10.799514522117988,12.112736993001931,21.671423710050647,61.038941293581615,60.42477581553817,87.03652229280976,63.11148672055191,40.094517212998085,63.96838866723374,30.105722373059507
151863,2,59,29,19,14,2,2,103,USA,93.242592776077,86.77776916771938,91.4048634828622,75.29940096995824,88.24351183291469,93.48525340387232,48.576617450646324,51.552310960650914,74.99408138629997,12.252212217087475,72.33000753722172,70.13473438320716,47.4283312062351,53.41024752405781,54.26151488253112,78.64360704103217,39.60153246430622,67.90892130832316,5.317763438902432,33.840423460596384,87.75190106309344,94.752487281154,92.76668478665965,90.28154724750141,89.68114552481791,97.09728070807125,39.44843304817931,70.35319944682698,9.291263312617417,3.735362355170551,6.5624904528720975,33.25967091737266,3.947459569359083,63.96838866723374,14.282856410831698
37020,2,48,24,47,22,5,4,101,USA,81.74165331337178,75.34008785972469,77.8280525063858,70.13473438320716,55.830976460441036,87.33959614283856,62.685739247457434,94.59357019652077,93.2872842997682,87.17481078845185,88.11866088490251,95.05909897483161,68.46322926279544,80.57148528841765,94.9137017736997,97.39639012845555,88.86148498074533,97.5535711178419,97.14333250648781,33.840423460596384,75.662292729603,78.81726790499488,89.9625610576469,64.78278589337833,89.68114552481791,57.8214434189569,12.112736993001931,92.01962974840148,49.51646203619191,81.08909424315777,50.808806724323006,22.97917678602758,30.986852474538694,85.08412333851334,34.571415401094725
81497,2,21,4,59,10,13,10,101,USA,54.90627060670437,20.573537763966584,29.92105452901481,59.13772006023231,71.15813214473707,79.64120213339004,58.035300002071665,39.67729426625186,74.99408138629997,53.76502334688104,7.821504501229896,47.70466906821406,60.225336049293276,13.513620199922286,75.57443544675277,70.92998286223917,79.5429030640945,99.52784010077323,73.28474665502551,56.37210185571547,10.225203842964703,1.0,16.747620550392412,1.0,40.99644796096635,1.0,20.072901064652967,21.671423710050647,49.51646203619191,60.42477581553817,94.2497690484131,36.88851327944508,11.652815607254041,77.33488278773791,14.282856410831698
